"SalesOrderID","OrderDate","DueDate","ShipDate","Status","OnlineOrderFlag","SalesOrderNumber","CustomerID","SalesPersonID","SalesName","StoreID","StoreName","ShipToAddress","CreditCardID","SubTotal","TransportFee","TotalDue"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,1950,Helpful Sales and Repair Service ,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,1314,Volume Bike Sellers,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,972,Major Bicycle Store,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,300,Nationwide Supply,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,408,Nearest Bike Store,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,410,Fast Bike Works,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,1938,Cycle Parts and Accessories,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,718,First Supplies,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,1818,Eastward Bike Accessories,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,624,Budget Toy Store,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,1054,Eastside Cycle Shop,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,1058,Mass Market Bikes,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,384,Seaside Bike Works,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,1038,Bike Part Wholesalers,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,1042,Popular Bike Lines,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58948,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58948,29823,286,Lynn N Tsoflias,706,Rental Gallery,"Level 7, Newcastle",6535,"25386.1320","754.3169","28554.2630"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1366,Sensible Sports,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1370,Liquidation Sales,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,918,Expert Cycle Store,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,358,Quality Bike Sales,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,688,Plastic Products Manufacturers,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,690,Kids and Adults Cycle Shop,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1866,Gears and Parts Company,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,350,Twin Cycles,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,894,Jumbo Bikes,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1342,Global Sports Outlet,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1452,Preferable Bikes,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,666,Fitness Discount Store,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,550,Helmets and Cycles,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,436,Second Bike Shop,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1464,List Price Catalog Company,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,906,Fitness Bike Accessories,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1354,Ideal Components,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,796,Rich Department Store,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,784,Online Bike Catalog,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,676,Inexpensive Parts Shop,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,456,Uncompromising Quality Co,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,564,Unusual Bicycle Company,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1854,Region Bike Company,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,426,Cross-town Parts Shop,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1950,Helpful Sales and Repair Service ,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1314,Volume Bike Sellers,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,972,Major Bicycle Store,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,300,Nationwide Supply,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,408,Nearest Bike Store,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,410,Fast Bike Works,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1938,Cycle Parts and Accessories,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,718,First Supplies,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1818,Eastward Bike Accessories,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,624,Budget Toy Store,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1054,Eastside Cycle Shop,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1058,Mass Market Bikes,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,384,Seaside Bike Works,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1038,Bike Part Wholesalers,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,1042,Popular Bike Lines,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
58922,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58922,30097,286,Lynn N Tsoflias,706,Rental Gallery,"Licensing Account, Seaford",11179,"27159.4908","805.4699","30542.4645"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1366,Sensible Sports,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1370,Liquidation Sales,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,918,Expert Cycle Store,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,358,Quality Bike Sales,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,688,Plastic Products Manufacturers,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,690,Kids and Adults Cycle Shop,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1866,Gears and Parts Company,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,350,Twin Cycles,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,894,Jumbo Bikes,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1342,Global Sports Outlet,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1452,Preferable Bikes,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,666,Fitness Discount Store,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,550,Helmets and Cycles,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,436,Second Bike Shop,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1464,List Price Catalog Company,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,906,Fitness Bike Accessories,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1354,Ideal Components,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,796,Rich Department Store,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,784,Online Bike Catalog,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,676,Inexpensive Parts Shop,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,456,Uncompromising Quality Co,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,564,Unusual Bicycle Company,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1854,Region Bike Company,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,426,Cross-town Parts Shop,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1950,Helpful Sales and Repair Service ,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1314,Volume Bike Sellers,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,972,Major Bicycle Store,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,300,Nationwide Supply,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,408,Nearest Bike Store,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,410,Fast Bike Works,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1938,Cycle Parts and Accessories,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,718,First Supplies,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1818,Eastward Bike Accessories,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,624,Budget Toy Store,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1054,Eastside Cycle Shop,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1058,Mass Market Bikes,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,384,Seaside Bike Works,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1038,Bike Part Wholesalers,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,1042,Popular Bike Lines,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
59062,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO59062,29700,286,Lynn N Tsoflias,706,Rental Gallery,"65 Epping Rd, Lavender Bay",9628,"23.4840","0.7241","26.5252"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,1366,Sensible Sports,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,1370,Liquidation Sales,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,918,Expert Cycle Store,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,358,Quality Bike Sales,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,688,Plastic Products Manufacturers,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,690,Kids and Adults Cycle Shop,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,1866,Gears and Parts Company,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,350,Twin Cycles,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,894,Jumbo Bikes,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,1342,Global Sports Outlet,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,1452,Preferable Bikes,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,666,Fitness Discount Store,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,550,Helmets and Cycles,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,436,Second Bike Shop,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,1464,List Price Catalog Company,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,906,Fitness Bike Accessories,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
58934,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,0,SO58934,29972,286,Lynn N Tsoflias,1354,Ideal Components,"No. 6, Perth",15018,"11375.3160","338.0361","12795.0677"
