"CustomerID","PersonID","CustomerName","PhoneNumberCustomer","EmailAddressCustomer","TerritoryCustomer"
25269,10412,Tabitha  Martin,"1 (11) 500 555-0138",tabitha19@adventure-works.com,Australia
25270,16321,Gloria  Diaz,"1 (11) 500 555-0157",gloria5@adventure-works.com,Australia
25271,16808,Mario  Shan,"1 (11) 500 555-0173",mario8@adventure-works.com,Australia
25273,5162,Karl M Rai,"1 (11) 500 555-0175",karl18@adventure-works.com,Australia
25295,20345,Chad A Raje,"1 (11) 500 555-0169",chad16@adventure-works.com,Australia
25555,4740,Trisha  Lu,"1 (11) 500 555-0147",trisha6@adventure-works.com,Australia
25556,18686,Joan R Martin,"1 (11) 500 555-0157",joan19@adventure-works.com,Australia
25558,18380,Zachary  Wilson,"1 (11) 500 555-0157",zachary36@adventure-works.com,Australia
25559,15829,Troy H Sanchez,"1 (11) 500 555-0138",troy22@adventure-works.com,Australia
25560,6131,Daisy L Vazquez,"1 (11) 500 555-0138",daisy9@adventure-works.com,Australia
25561,5377,Micah A Zeng,"1 (11) 500 555-0147",micah10@adventure-works.com,Australia
25562,3696,Bonnie R Sharma,"1 (11) 500 555-0139",bonnie15@adventure-works.com,Australia
25563,18764,Natasha  Serrano,"1 (11) 500 555-0152",natasha16@adventure-works.com,Australia
25564,3893,Fernando G Nelson,"1 (11) 500 555-0167",fernando34@adventure-works.com,Australia
25566,6307,Kristine B Navarro,"1 (11) 500 555-0178",kristine11@adventure-works.com,Australia
25567,17924,Dennis E Zheng,"1 (11) 500 555-0189",dennis21@adventure-works.com,Australia
25568,11342,Christy D Wu,"1 (11) 500 555-0137",christy6@adventure-works.com,Australia
25705,7921,Levi  Prasad,"1 (11) 500 555-0171",levi8@adventure-works.com,Australia
25707,13102,Louis M Raje,"1 (11) 500 555-0169",louis30@adventure-works.com,Australia
25708,16465,Misty  Sharma,"1 (11) 500 555-0185",misty11@adventure-works.com,Australia
25709,10663,Savannah  Lopez,"1 (11) 500 555-0165",savannah44@adventure-works.com,Australia
25710,18665,Diana  Gill,"1 (11) 500 555-0186",diana13@adventure-works.com,Australia
25711,16796,Mario L Luo,"1 (11) 500 555-0193",mario5@adventure-works.com,Australia
25712,18023,Brent R He,"1 (11) 500 555-0138",brent18@adventure-works.com,Australia
25713,6148,Latasha M Gill,"1 (11) 500 555-0121",latasha13@adventure-works.com,Australia
25714,10231,Darren A Gutierrez,"1 (11) 500 555-0172",darren33@adventure-works.com,Australia
25715,10386,Tabitha W Sara,"1 (11) 500 555-0169",tabitha8@adventure-works.com,Australia
25716,13161,Edwin  Gao,"1 (11) 500 555-0142",edwin16@adventure-works.com,Australia
25717,6485,Ernest  Guo,"1 (11) 500 555-0181",ernest17@adventure-works.com,Australia
25718,8093,Terrance  Martinez,"1 (11) 500 555-0150",terrance15@adventure-works.com,Australia
25809,18977,Nicholas A Williams,"1 (11) 500 555-0191",nicholas4@adventure-works.com,Australia
25810,15671,Jimmy  Sanz,"1 (11) 500 555-0163",jimmy24@adventure-works.com,Australia
25811,4113,Miguel  Wright,"1 (11) 500 555-0159",miguel28@adventure-works.com,Australia
25813,17052,Isaac  Hernandez,"1 (11) 500 555-0119",isaac42@adventure-works.com,Australia
25814,17386,Krystal A Zeng,"1 (11) 500 555-0127",krystal22@adventure-works.com,Australia
25815,6357,Jacquelyn  Romero,"1 (11) 500 555-0171",jacquelyn9@adventure-works.com,Australia
25818,16664,Aaron  Hill,"1 (11) 500 555-0183",aaron46@adventure-works.com,Australia
25819,14932,Carlos  Morgan,"1 (11) 500 555-0135",carlos15@adventure-works.com,Australia
25820,15634,Adam H Evans,"1 (11) 500 555-0125",adam30@adventure-works.com,Australia
25821,17375,Krystal  Gao,"1 (11) 500 555-0196",krystal15@adventure-works.com,Australia
25822,7002,Julio M Navarro,"1 (11) 500 555-0120",julio10@adventure-works.com,Australia
25823,9436,Jaime  Xie,"1 (11) 500 555-0139",jaime27@adventure-works.com,Australia
25825,7445,Tammy A Fernandez,"1 (11) 500 555-0135",tammy16@adventure-works.com,Australia
25826,14071,Nathaniel H Watson,"1 (11) 500 555-0168",nathaniel1@adventure-works.com,Australia
25827,3524,Karla C Nara,"1 (11) 500 555-0144",karla18@adventure-works.com,Australia
25828,20122,Ronald  Madan,"1 (11) 500 555-0180",ronald9@adventure-works.com,Australia
25829,3320,Toni E Patel,"1 (11) 500 555-0170",toni2@adventure-works.com,Australia
25830,13109,Louis C Nath,"1 (11) 500 555-0189",louis34@adventure-works.com,Australia
25831,14344,Sebastian V Torres,"1 (11) 500 555-0145",sebastian5@adventure-works.com,Australia
25832,20369,Shawn  Tang,"1 (11) 500 555-0128",shawn6@adventure-works.com,Australia
25906,20762,Crystal  Zhao,"1 (11) 500 555-0161",crystal11@adventure-works.com,Australia
25912,13619,Walter R Rubio,"1 (11) 500 555-0177",walter14@adventure-works.com,Australia
25913,16007,Beth A Srini,"1 (11) 500 555-0191",beth25@adventure-works.com,Australia
25918,4526,Carly  Anand,"1 (11) 500 555-0176",carly20@adventure-works.com,Australia
25919,17831,Dana D Ramos,"1 (11) 500 555-0142",dana10@adventure-works.com,Australia
25920,18844,Orlando  Gutierrez,"1 (11) 500 555-0178",orlando10@adventure-works.com,Australia
25921,13495,Colin  Shan,"1 (11) 500 555-0176",colin33@adventure-works.com,Australia
25922,18974,Veronica J Malhotra,"1 (11) 500 555-0136",veronica5@adventure-works.com,Australia
25923,15587,Mason W Parker,"1 (11) 500 555-0161",mason20@adventure-works.com,Australia
25926,18435,Larry  Gutierrez,"1 (11) 500 555-0190",larry13@adventure-works.com,Australia
25927,2678,Tiffany  Guo,"1 (11) 500 555-0158",tiffany18@adventure-works.com,Australia
25928,16807,Mario J Sharma,"1 (11) 500 555-0146",mario7@adventure-works.com,Australia
25935,20531,April A Tang,"1 (11) 500 555-0161",april4@adventure-works.com,Australia
25941,16174,Molly  Perez,"1 (11) 500 555-0192",molly20@adventure-works.com,Australia
25944,20148,Ronald  Perez,"1 (11) 500 555-0168",ronald24@adventure-works.com,Australia
25946,1755,Britta  Simon,"274-555-0100",britta1@adventure-works.com,Australia
25947,17790,Sam  Wilson,"1 (11) 500 555-0150",sam3@adventure-works.com,Australia
25948,19863,Christine D Stone,"1 (11) 500 555-0126",christine1@adventure-works.com,Australia
25949,3044,Summer C Raman,"1 (11) 500 555-0185",summer10@adventure-works.com,Australia
25958,2836,Alfredo W Ortega,"1 (11) 500 555-0188",alfredo23@adventure-works.com,Australia
25960,13369,Willie S Cai,"1 (11) 500 555-0121",willie19@adventure-works.com,Australia
25961,17025,Ricardo T Goel,"1 (11) 500 555-0135",ricardo18@adventure-works.com,Australia
26019,17559,Luis C Allen,"1 (11) 500 555-0171",luis54@adventure-works.com,Australia
26020,3784,Barry R Lopez,"1 (11) 500 555-0122",barry17@adventure-works.com,Australia
26021,18799,Meghan E Gutierrez,"1 (11) 500 555-0119",meghan10@adventure-works.com,Australia
26022,2456,Jamie  Gao,"1 (11) 500 555-0187",jamie18@adventure-works.com,Australia
26023,20754,Crystal L Huang,"1 (11) 500 555-0127",crystal8@adventure-works.com,Australia
26025,5787,Aimee  Zhang,"1 (11) 500 555-0176",aimee0@adventure-works.com,Australia
26026,7312,Cindy E Srini,"1 (11) 500 555-0153",cindy8@adventure-works.com,Australia
26027,8390,Michele  Luo,"1 (11) 500 555-0154",michele6@adventure-works.com,Australia
26029,11171,Roy  Vazquez,"1 (11) 500 555-0143",roy34@adventure-works.com,Australia
26030,9854,Rebekah  Subram,"1 (11) 500 555-0147",rebekah12@adventure-works.com,Australia
26031,16337,Katrina P Kumar,"1 (11) 500 555-0186",katrina7@adventure-works.com,Australia
26032,18509,Leslie J Ruiz,"1 (11) 500 555-0138",leslie2@adventure-works.com,Australia
26033,14769,Danny J Vazquez,"1 (11) 500 555-0183",danny15@adventure-works.com,Australia
26034,4975,Rosa  Gao,"1 (11) 500 555-0153",rosa14@adventure-works.com,Australia
26036,10561,Haley  Wright,"1 (11) 500 555-0176",haley54@adventure-works.com,Australia
26129,4724,Jodi  Anand,"1 (11) 500 555-0155",jodi22@adventure-works.com,Australia
26131,14466,Lawrence C Suarez,"1 (11) 500 555-0177",lawrence18@adventure-works.com,Australia
26132,8650,Shelby  Ward,"1 (11) 500 555-0177",shelby13@adventure-works.com,Australia
26135,2486,Erica P Sun,"1 (11) 500 555-0137",erica13@adventure-works.com,Australia
26136,10401,Tabitha A Gonzalez,"1 (11) 500 555-0177",tabitha15@adventure-works.com,Australia
26137,18801,Joshua A Clark,"1 (11) 500 555-0149",joshua21@adventure-works.com,Australia
26138,16398,Latoya C Chander,"1 (11) 500 555-0146",latoya14@adventure-works.com,Australia
26139,20266,Derek A Nara,"1 (11) 500 555-0119",derek15@adventure-works.com,Australia
26140,12998,Emily L Long,"1 (11) 500 555-0136",emily34@adventure-works.com,Australia
26141,18314,Jorge  Zhu,"1 (11) 500 555-0125",jorge16@adventure-works.com,Australia
26143,8974,Michele  Mehta,"1 (11) 500 555-0174",michele27@adventure-works.com,Australia
26144,6845,Cassidy N Russell,"1 (11) 500 555-0184",cassidy21@adventure-works.com,Australia
26145,9153,Calvin W Shen,"1 (11) 500 555-0168",calvin2@adventure-works.com,Australia
26146,2386,Laura L Wang,"1 (11) 500 555-0134",laura8@adventure-works.com,Australia
26147,8188,Ivan A Subram,"1 (11) 500 555-0136",ivan9@adventure-works.com,Australia
26148,18743,Michael M Thompson,"1 (11) 500 555-0185",michael47@adventure-works.com,Australia
26150,15469,Nancy H Rana,"1 (11) 500 555-0180",nancy14@adventure-works.com,Australia
26151,17602,Austin  Lee,"1 (11) 500 555-0163",austin37@adventure-works.com,Australia
26152,7071,Jaime M Gill,"1 (11) 500 555-0153",jaime15@adventure-works.com,Australia
26153,9406,Rebecca M Collins,"1 (11) 500 555-0136",rebecca5@adventure-works.com,Australia
26154,19329,Cory  Madan,"1 (11) 500 555-0130",cory6@adventure-works.com,Australia
26155,20324,Chad A Xie,"1 (11) 500 555-0174",chad4@adventure-works.com,Australia
26156,2548,Shannon  Cai,"1 (11) 500 555-0163",shannon20@adventure-works.com,Australia
26157,9382,Brad  Xu,"1 (11) 500 555-0190",brad5@adventure-works.com,Australia
26158,2421,Lisa  Wu,"1 (11) 500 555-0127",lisa10@adventure-works.com,Australia
26159,7611,Virginia  Raman,"1 (11) 500 555-0191",virginia14@adventure-works.com,Australia
26160,5205,Leonard  Lal,"1 (11) 500 555-0148",leonard10@adventure-works.com,Australia
26161,9145,Wayne A Raji,"1 (11) 500 555-0159",wayne23@adventure-works.com,Australia
26162,3326,Toni  Malhotra,"1 (11) 500 555-0157",toni4@adventure-works.com,Australia
26164,14234,Krista  Vazquez,"1 (11) 500 555-0168",krista14@adventure-works.com,Australia
26165,2814,Alexandra C Flores,"1 (11) 500 555-0173",alexandra35@adventure-works.com,Australia
26166,19493,Brett  Van,"1 (11) 500 555-0151",brett3@adventure-works.com,Australia
26167,12925,Jaclyn D Zhao,"1 (11) 500 555-0181",jaclyn11@adventure-works.com,Australia
26179,3299,Ruth R Rodriguez,"1 (11) 500 555-0159",ruth23@adventure-works.com,Australia
26182,17566,Brittney R Liang,"1 (11) 500 555-0154",brittney15@adventure-works.com,Australia
26188,8292,Geoffrey  Sara,"1 (11) 500 555-0129",geoffrey8@adventure-works.com,Australia
26189,11726,Pedro  Serrano,"1 (11) 500 555-0170",pedro37@adventure-works.com,Australia
26191,13522,Jon A Wang,"1 (11) 500 555-0177",jon20@adventure-works.com,Australia
26192,16576,Noah  Hill,"1 (11) 500 555-0148",noah39@adventure-works.com,Australia
26204,11359,Christy D Gao,"1 (11) 500 555-0122",christy13@adventure-works.com,Australia
26374,20298,Bradley M Pal,"1 (11) 500 555-0145",bradley14@adventure-works.com,Australia
26375,20297,Shannon  Ortega,"1 (11) 500 555-0132",shannon41@adventure-works.com,Australia
26421,8178,Allison A Peterson,"1 (11) 500 555-0155",allison3@adventure-works.com,Australia
26423,14720,Hector  Gutierrez,"1 (11) 500 555-0119",hector9@adventure-works.com,Australia
26424,11966,Kayla  White,"1 (11) 500 555-0139",kayla13@adventure-works.com,Australia
26425,18263,Janelle  Malhotra,"1 (11) 500 555-0155",janelle4@adventure-works.com,Australia
26427,19772,Alicia  Xie,"1 (11) 500 555-0138",alicia2@adventure-works.com,Australia
26428,13457,Colin  Ma,"1 (11) 500 555-0174",colin17@adventure-works.com,Australia
26429,6596,Reginald K Ortega,"1 (11) 500 555-0199",reginald7@adventure-works.com,Australia
26431,17111,Shaun  Rai,"1 (11) 500 555-0140",shaun18@adventure-works.com,Australia
26432,7485,Isabel H Simmons,"1 (11) 500 555-0192",isabel14@adventure-works.com,Australia
26433,19468,Nelson  Rubio,"1 (11) 500 555-0165",nelson20@adventure-works.com,Australia
26434,7162,Mallory  Romero,"1 (11) 500 555-0148",mallory16@adventure-works.com,Australia
26435,3654,Yolanda M Goel,"1 (11) 500 555-0199",yolanda18@adventure-works.com,Australia
26436,13759,Briana  Carlson,"1 (11) 500 555-0136",briana15@adventure-works.com,Australia
26437,2672,Tiffany  Zhu,"1 (11) 500 555-0140",tiffany14@adventure-works.com,Australia
26440,4969,Devin J Green,"1 (11) 500 555-0128",devin28@adventure-works.com,Australia
26441,18158,Randy  Lu,"1 (11) 500 555-0188",randy13@adventure-works.com,Australia
26443,19900,Kathryn I She,"1 (11) 500 555-0161",kathryn0@adventure-works.com,Australia
26444,15565,Pamela E Lopez,"1 (11) 500 555-0154",pamela20@adventure-works.com,Australia
26445,12923,Aidan  Foster,"1 (11) 500 555-0177",aidan17@adventure-works.com,Australia
26447,6115,Noah M Russell,"1 (11) 500 555-0157",noah17@adventure-works.com,Australia
26543,17776,Susan A Guo,"1 (11) 500 555-0162",susan28@adventure-works.com,Australia
26547,11628,Barbara  Beck,"1 (11) 500 555-0127",barbara48@adventure-works.com,Australia
26548,19169,Casey  Suarez,"1 (11) 500 555-0175",casey43@adventure-works.com,Australia
26549,14681,Jamie  Sanz,"1 (11) 500 555-0169",jamie42@adventure-works.com,Australia
26558,19592,Holly  Garcia,"1 (11) 500 555-0139",holly14@adventure-works.com,Australia
26560,20648,Lindsey  Shen,"1 (11) 500 555-0163",lindsey2@adventure-works.com,Australia
26562,4236,Edward L Wilson,"1 (11) 500 555-0190",edward29@adventure-works.com,Australia
26563,20485,Keith L She,"1 (11) 500 555-0197",keith2@adventure-works.com,Australia
26564,7582,Franklin A Chen,"1 (11) 500 555-0199",franklin2@adventure-works.com,Australia
26565,16496,Gabriel J Mitchell,"1 (11) 500 555-0131",gabriel42@adventure-works.com,Australia
26566,20743,Crystal M Chen,"1 (11) 500 555-0148",crystal4@adventure-works.com,Australia
26567,8425,Michele M Rai,"1 (11) 500 555-0121",michele18@adventure-works.com,Australia
26568,15451,Nancy F Kovar,"1 (11) 500 555-0179",nancy8@adventure-works.com,Australia
26569,9518,Michelle R Sanchez,"1 (11) 500 555-0147",michelle24@adventure-works.com,Australia
26570,6060,Hunter  Gonzales,"1 (11) 500 555-0154",hunter14@adventure-works.com,Australia
26571,11296,Lacey K Pal,"1 (11) 500 555-0197",lacey2@adventure-works.com,Australia
26585,12493,Alejandro R Xu,"1 (11) 500 555-0175",alejandro15@adventure-works.com,Australia
26588,2565,Dustin  Pal,"1 (11) 500 555-0153",dustin12@adventure-works.com,Australia
26589,19943,Julie  Tang,"1 (11) 500 555-0140",julie8@adventure-works.com,Australia
26590,18320,Jorge L Guo,"1 (11) 500 555-0132",jorge20@adventure-works.com,Australia
26591,5791,Aimee  Chen,"1 (11) 500 555-0180",aimee2@adventure-works.com,Australia
26592,15380,Brenda  Lopez,"1 (11) 500 555-0196",brenda20@adventure-works.com,Australia
26651,2598,Gregory  Nara,"1 (11) 500 555-0191",gregory20@adventure-works.com,Australia
26652,10856,Bruce F Moreno,"1 (11) 500 555-0173",bruce29@adventure-works.com,Australia
26653,10958,Kaylee  Allen,"1 (11) 500 555-0121",kaylee46@adventure-works.com,Australia
26654,18559,Kathleen  Jimenez,"1 (11) 500 555-0156",kathleen7@adventure-works.com,Australia
26655,2770,Kelvin D Sharma,"1 (11) 500 555-0172",kelvin6@adventure-works.com,Australia
26656,10862,Amanda  Hall,"1 (11) 500 555-0169",amanda66@adventure-works.com,Australia
26657,13925,Lucas E Hughes,"1 (11) 500 555-0135",lucas59@adventure-works.com,Australia
26658,5647,Darryl  Liang,"1 (11) 500 555-0166",darryl16@adventure-works.com,Australia
26659,16335,Katrina D Yuan,"1 (11) 500 555-0122",katrina6@adventure-works.com,Australia
26660,5059,Kern A Sutton,"1 (11) 500 555-0133",kern0@adventure-works.com,Australia
26661,12180,Dawn  Zhu,"1 (11) 500 555-0171",dawn16@adventure-works.com,Australia
26663,13994,Joanna J Serrano,"1 (11) 500 555-0160",joanna15@adventure-works.com,Australia
26664,20719,Amy W Zhu,"1 (11) 500 555-0137",amy20@adventure-works.com,Australia
26665,18392,Jésus  Vazquez,"1 (11) 500 555-0142",jésus13@adventure-works.com,Australia
26666,7785,Ashlee L Beck,"1 (11) 500 555-0168",ashlee4@adventure-works.com,Australia
26668,3333,Toni  Madan,"1 (11) 500 555-0180",toni7@adventure-works.com,Australia
26669,18277,Curtis E Zeng,"1 (11) 500 555-0168",curtis19@adventure-works.com,Australia
26670,16900,Jerry  Johnsen,"1 (11) 500 555-0134",jerry12@adventure-works.com,Australia
26671,10897,Arthur B Patel,"1 (11) 500 555-0188",arthur5@adventure-works.com,Australia
26672,12118,Kelli  Sharma,"1 (11) 500 555-0120",kelli32@adventure-works.com,Australia
26673,6266,Austin  Alexander,"1 (11) 500 555-0140",austin15@adventure-works.com,Australia
26739,20447,Corey  Shen,"1 (11) 500 555-0197",corey2@adventure-works.com,Australia
26741,16609,Nichole J Pal,"1 (11) 500 555-0197",nichole12@adventure-works.com,Australia
26742,15734,James E Collins,"1 (11) 500 555-0193",james52@adventure-works.com,Australia
26744,17131,Mitchell  Yuan,"1 (11) 500 555-0119",mitchell6@adventure-works.com,Australia
26745,17491,Valerie J Huang,"1 (11) 500 555-0182",valerie7@adventure-works.com,Australia
26747,16773,Candice  Cai,"1 (11) 500 555-0147",candice5@adventure-works.com,Australia
26748,17633,Stacey  She,"1 (11) 500 555-0196",stacey24@adventure-works.com,Australia
26749,12815,Rafael  Sun,"1 (11) 500 555-0189",rafael14@adventure-works.com,Australia
26750,14953,Randall  Alvarez,"1 (11) 500 555-0173",randall6@adventure-works.com,Australia
26751,5974,Mallory E Serrano,"1 (11) 500 555-0163",mallory3@adventure-works.com,Australia
26753,3027,Summer G Patel,"1 (11) 500 555-0185",summer3@adventure-works.com,Australia
26754,16768,Candice J Zimmerman,"1 (11) 500 555-0137",candice3@adventure-works.com,Australia
26755,9344,Brendan  Jai,"1 (11) 500 555-0140",brendan9@adventure-works.com,Australia
26756,8259,Brooke P Gray,"1 (11) 500 555-0180",brooke6@adventure-works.com,Australia
26757,15196,Evan Y Rivera,"1 (11) 500 555-0132",evan18@adventure-works.com,Australia
26759,10923,Hailey C Allen,"1 (11) 500 555-0179",hailey62@adventure-works.com,Australia
26760,2975,Katherine F Butler,"1 (11) 500 555-0140",katherine40@adventure-works.com,Australia
26761,10383,Tabitha D Prasad,"1 (11) 500 555-0130",tabitha7@adventure-works.com,Australia
26763,9262,Grant B Shen,"1 (11) 500 555-0195",grant4@adventure-works.com,Australia
26765,7463,Dominique H Chandra,"1 (11) 500 555-0192",dominique2@adventure-works.com,Australia
26766,4709,Jodi  Andersen,"1 (11) 500 555-0183",jodi13@adventure-works.com,Australia
26767,12033,Alisha C Goel,"1 (11) 500 555-0133",alisha44@adventure-works.com,Australia
26768,8719,Cristina  Shen,"1 (11) 500 555-0126",cristina2@adventure-works.com,Australia
26773,18778,Meghan B Martin,"1 (11) 500 555-0172",meghan0@adventure-works.com,Australia
26774,7694,Arianna E Ross,"1 (11) 500 555-0176",arianna4@adventure-works.com,Australia
26784,13598,Walter  Torres,"1 (11) 500 555-0127",walter5@adventure-works.com,Australia
26785,9521,Raul L Raje,"1 (11) 500 555-0121",raul11@adventure-works.com,Australia
26795,5379,Elijah L Shan,"1 (11) 500 555-0119",elijah5@adventure-works.com,Australia
26796,4877,Warren J Raji,"1 (11) 500 555-0125",warren12@adventure-works.com,Australia
26797,11188,Marshall H Hu,"1 (11) 500 555-0134",marshall18@adventure-works.com,Australia
26916,10522,Mackenzie M King,"1 (11) 500 555-0119",mackenzie40@adventure-works.com,Australia
26917,14816,Roberto A Dominguez,"1 (11) 500 555-0156",roberto13@adventure-works.com,Australia
26919,6433,Ramon  He,"1 (11) 500 555-0142",ramon16@adventure-works.com,Australia
26920,13526,Jon  Chen,"1 (11) 500 555-0147",jon21@adventure-works.com,Australia
26921,19726,Cynthia  Weber,"1 (11) 500 555-0152",cynthia8@adventure-works.com,Australia
26922,12828,Trevor C Powell,"1 (11) 500 555-0176",trevor8@adventure-works.com,Australia
26923,17365,Krystal M Ye,"1 (11) 500 555-0197",krystal9@adventure-works.com,Australia
26924,2496,Erica  Zeng,"1 (11) 500 555-0163",erica21@adventure-works.com,Australia
26967,13124,Edwin  Li,"1 (11) 500 555-0159",edwin3@adventure-works.com,Australia
26968,15990,Henry  Sanchez,"1 (11) 500 555-0147",henry21@adventure-works.com,Australia
27144,8115,Franklin  Shen,"1 (11) 500 555-0188",franklin20@adventure-works.com,Australia
27145,15530,Pamela L Chapman,"1 (11) 500 555-0137",pamela5@adventure-works.com,Australia
27146,14747,Danny  Hernandez,"1 (11) 500 555-0164",danny4@adventure-works.com,Australia
27147,4399,Melvin E Nara,"1 (11) 500 555-0126",melvin15@adventure-works.com,Australia
27149,18079,Jeffery M She,"1 (11) 500 555-0138",jeffery23@adventure-works.com,Australia
27150,11322,Lacey J Anand,"1 (11) 500 555-0153",lacey11@adventure-works.com,Australia
27299,14580,Micheal S Gutierrez,"1 (11) 500 555-0145",micheal6@adventure-works.com,Australia
27338,7621,Virginia J Lopez,"1 (11) 500 555-0134",virginia19@adventure-works.com,Australia
27339,7244,Ann  Sai,"1 (11) 500 555-0119",ann11@adventure-works.com,Australia
27340,2570,Francis  Carlson,"1 (11) 500 555-0166",francis16@adventure-works.com,Australia
27341,10575,Kari V Sanz,"1 (11) 500 555-0142",kari41@adventure-works.com,Australia
27342,15972,Henry  Rana,"1 (11) 500 555-0162",henry12@adventure-works.com,Australia
27343,5346,Dale B Nath,"1 (11) 500 555-0163",dale16@adventure-works.com,Australia
27344,14737,Hector  Sanz,"1 (11) 500 555-0168",hector18@adventure-works.com,Australia
27347,18048,Jeffery J Lin,"1 (11) 500 555-0167",jeffery8@adventure-works.com,Australia
27348,12588,Clayton  Zhou,"1 (11) 500 555-0152",clayton7@adventure-works.com,Australia
27349,14415,Sheila B Diaz,"1 (11) 500 555-0124",sheila3@adventure-works.com,Australia
27350,10919,Arthur E Subram,"1 (11) 500 555-0145",arthur15@adventure-works.com,Australia
27351,11462,Jenny S Liang,"1 (11) 500 555-0185",jenny18@adventure-works.com,Australia
27352,19432,Douglas  Subram,"1 (11) 500 555-0196",douglas17@adventure-works.com,Australia
27353,9461,Gilbert T Andersen,"1 (11) 500 555-0192",gilbert34@adventure-works.com,Australia
27354,9729,Deanna H Patel,"1 (11) 500 555-0133",deanna6@adventure-works.com,Australia
27355,19437,Nelson  Suarez,"1 (11) 500 555-0161",nelson18@adventure-works.com,Australia
27356,3411,Mayra E Lopez,"1 (11) 500 555-0190",mayra16@adventure-works.com,Australia
27357,19241,Victor J Gutierrez,"1 (11) 500 555-0123",victor11@adventure-works.com,Australia
27358,4300,Devon G Shen,"1 (11) 500 555-0132",devon1@adventure-works.com,Australia
27359,11175,Morgan J Davis,"1 (11) 500 555-0158",morgan28@adventure-works.com,Australia
27360,4145,Kurt L Kumar,"1 (11) 500 555-0179",kurt7@adventure-works.com,Australia
27361,17489,Valerie L Yang,"1 (11) 500 555-0195",valerie6@adventure-works.com,Australia
27362,14635,Alex L Cooper,"1 (11) 500 555-0166",alex12@adventure-works.com,Australia
27364,3198,Cedric  Li,"1 (11) 500 555-0190",cedric3@adventure-works.com,Australia
27366,16003,Bob A Alan,"1 (11) 500 555-0179",bob6@adventure-works.com,Australia
27367,10265,Sydney  Adams,"1 (11) 500 555-0124",sydney56@adventure-works.com,Australia
27368,18871,Brandy  Gonzalez,"1 (11) 500 555-0175",brandy15@adventure-works.com,Australia
27369,15549,Pamela C Raman,"1 (11) 500 555-0173",pamela15@adventure-works.com,Australia
27370,3073,Stephanie A Bell,"1 (11) 500 555-0193",stephanie10@adventure-works.com,Australia
27371,9947,Carolyn S Srini,"1 (11) 500 555-0130",carolyn8@adventure-works.com,Australia
27469,14376,Anne  Gill,"1 (11) 500 555-0162",anne15@adventure-works.com,Australia
27470,6538,Raquel A Dominguez,"1 (11) 500 555-0147",raquel9@adventure-works.com,Australia
27471,17771,Susan  Gao,"1 (11) 500 555-0158",susan25@adventure-works.com,Australia
27472,4561,Mindy V Chande,"1 (11) 500 555-0169",mindy19@adventure-works.com,Australia
27473,5882,Gabriel  Lal,"1 (11) 500 555-0193",gabriel26@adventure-works.com,Australia
27482,19016,Gary  Diaz,"1 (11) 500 555-0185",gary13@adventure-works.com,Australia
27483,5735,Thomas N Shan,"1 (11) 500 555-0122",thomas34@adventure-works.com,Australia
27484,2497,Kristen  Zhang,"1 (11) 500 555-0146",kristen0@adventure-works.com,Australia
27485,4425,Nina  Tang,"1 (11) 500 555-0183",nina4@adventure-works.com,Australia
27486,14535,Mathew M Gill,"1 (11) 500 555-0155",mathew9@adventure-works.com,Australia
27487,3562,Cedric R Guo,"1 (11) 500 555-0166",cedric17@adventure-works.com,Australia
27489,10866,Haley  Hall,"1 (11) 500 555-0147",haley57@adventure-works.com,Australia
27491,9056,Maurice C Luo,"1 (11) 500 555-0131",maurice6@adventure-works.com,Australia
27493,11578,Barbara  Zheng,"1 (11) 500 555-0166",barbara28@adventure-works.com,Australia
27494,7632,Virginia A Perez,"1 (11) 500 555-0119",virginia23@adventure-works.com,Australia
27495,4428,Nina  Luo,"1 (11) 500 555-0150",nina6@adventure-works.com,Australia
27496,4013,Stanley J Suri,"1 (11) 500 555-0196",stanley1@adventure-works.com,Australia
27497,15898,Johnathan R Rana,"1 (11) 500 555-0178",johnathan13@adventure-works.com,Australia
27498,10093,Marie J Ruiz,"1 (11) 500 555-0165",marie26@adventure-works.com,Australia
27499,11597,Barbara N Kumar,"1 (11) 500 555-0136",barbara39@adventure-works.com,Australia
27500,16658,Luis  Hill,"1 (11) 500 555-0139",luis46@adventure-works.com,Australia
27511,16271,Bethany  Goel,"1 (11) 500 555-0172",bethany0@adventure-works.com,Australia
27512,11022,Joe L Lopez,"1 (11) 500 555-0182",joe19@adventure-works.com,Australia
27514,6010,Daisy  Navarro,"1 (11) 500 555-0120",daisy6@adventure-works.com,Australia
27516,15115,Charles M Murphy,"1 (11) 500 555-0120",charles63@adventure-works.com,Australia
27517,5528,Jessie R Xu,"1 (11) 500 555-0175",jessie17@adventure-works.com,Australia
27518,7398,Stefanie  Perez,"1 (11) 500 555-0170",stefanie18@adventure-works.com,Australia
27519,12470,Alejandro A Li,"1 (11) 500 555-0150",alejandro5@adventure-works.com,Australia
27580,14235,Krista L Blanco,"1 (11) 500 555-0198",krista15@adventure-works.com,Australia
27581,20150,Phillip  Kapoor,"1 (11) 500 555-0136",phillip2@adventure-works.com,Australia
27582,16404,Latoya A Nath,"1 (11) 500 555-0183",latoya17@adventure-works.com,Australia
27583,9157,Calvin E Xu,"1 (11) 500 555-0160",calvin5@adventure-works.com,Australia
27584,16187,Tina C Malhotra,"1 (11) 500 555-0164",tina6@adventure-works.com,Australia
27585,15425,Candace  Subram,"1 (11) 500 555-0196",candace13@adventure-works.com,Australia
